ESPECIE;GRUPO;CATEGORIA;LANCE;VALOR FINAL;TIPO;SITUACAO;MUNICIPIO;UF;PESO;IDADE
BOVINOS;Femea(s);Bezerra(s);104,070;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,069;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,068;2.540,00;2.540,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
AVES;Macho(s);Adulto(s);104,067;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
BOVINOS;Femea(s);Vaca(s);104,066;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,065;2.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;0
BOVINOS;Femea(s);Vaca(s);104,064;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Bezerro(s);104,063;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;9;0;0
BOVINOS;Macho(s);Bezerro(s);104,062;1.100,00;7.700,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;7;0;0
AVES;Macho(s);Jovem(s);104,061;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
BOVINOS;Macho(s);Bezerro(s);104,060;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;8;0;0
BOVINOS;Macho(s);Bezerro(s);104,059;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;5;0;0
BOVINOS;Macho(s);Garrotinho(s);104,058;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;4;0;0
BOVINOS;Macho(s);Garrotinho(s);104,057;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;3;0;0
BOVINOS;Femea(s);Vaca(s);104,056;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Macho(s);Boi(s);104,055;4.680,00;4.680,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Vaca(s);104,054;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilha(s);104,053;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;0
AVES;Femea(s);Jovem(s);104,052;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Jovem(s);104,051;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
AVES;Macho(s);Jovem(s);104,050;0,00;0,00;Animal;Ativo;Maringá;Paraná;1;0;
BOVINOS;Femea(s);Bezerra(s);104,049;6.990,00;6.990,00;Animal;Vendido;Uberaba;Minas Gerais;1;0;
BOVINOS;Femea(s);Bezerra(s);104,048;2.000,00;2.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
BOVINOS;Femea(s);Novilhota(s);104,047;2.500,00;2.500,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;0
